City,Latitude,Longitude,Store Name,Store Type,Foot Traffic,Avg Spending Capacity,Competition Density,Population Density,Avg Income,Rating,Rent Cost
bhopal,22.189071742188418,78.0655773829159,GoldNest-99,Jewelry,1154,361,23,7473,61911,3.9,107007
hyderabad,17.218970261850348,78.35872399829479,StyleHub-82,Electronics,1982,1986,50,21381,65127,4.5,75660
hyderabad,17.240911174540944,78.61661276129561,StyleHub-53,Electronics,1980,1608,27,26736,83208,4.4,158066
jaipur,26.817768507125137,75.91236443542374,HomeComforts-89,Electronics,468,1992,2,8614,18914,4.8,439940
ahmedabad,23.15290177705779,72.65195010174016,StyleHub-24,Restaurant,236,1206,33,20330,59093,4.5,437236
chandigarh,22.29254595415765,78.05192098791035,FreshMart-23,Electronics,168,1714,29,6790,29060,3.5,363532
pune,18.68921497050846,73.94108804798266,MegaMart-87,Pharmacy,1189,3576,43,3223,71277,2.8,151013
ahmedabad,23.017646236524705,72.57523718311664,MegaMart-58,Supermarket,1917,4680,39,13645,90631,3.0,218812
hyderabad,17.43837918302939,78.45592195130729,MegaMart-91,Pharmacy,143,2366,19,28920,62620,2.7,487503
bangalore,12.953338988949865,77.53713567968533,TechZone-36,Restaurant,1356,3831,45,16974,27134,2.8,267356
indore,22.888774469575843,78.46390497214112,TechZone-47,Clothing,374,4684,35,5379,58979,3.6,200253
delhi,28.702306258841965,77.07087548888215,MegaMart-91,Clothing,1313,4867,28,3915,38121,4.2,35991
hyderabad,17.533090939611185,78.43293734237449,MegaMart-75,Electronics,53,2256,39,18299,68135,3.3,422816
hyderabad,17.407379006845993,78.38759858601533,MegaMart-84,Supermarket,115,1214,9,22087,14374,4.6,345099
ahmedabad,23.02591181191864,72.53673065662824,Foodies-52,Clothing,680,4092,11,24534,45916,4.6,366727
pune,18.63672264981643,73.88130444085304,MegaMart-27,Grocery,444,4172,32,2920,30057,2.8,22860
chennai,13.062714913285298,80.2332447223275,TechZone-42,Jewelry,1362,2962,38,24840,5933,4.8,134242
delhi,28.525043816925116,77.24387295022977,Foodies-28,Supermarket,1904,4367,38,3064,41920,2.8,147180
chandigarh,22.292114186676784,78.05201195955087,MediCare-17,Electronics,1518,4929,29,28809,59118,3.3,306586
chennai,13.13747221284514,80.29075110318195,GoldNest-62,Restaurant,1912,942,13,19131,9421,3.7,104318
pune,18.437420716717796,73.7977082789687,HomeComforts-1,Electronics,1072,3029,48,26985,45149,4.2,376407
indore,22.887930671382872,78.46455221013449,StyleHub-71,Electronics,930,2859,17,18567,31426,4.7,473973
chennai,13.002045296300341,80.23601868389495,StyleHub-25,Furniture,1972,3205,35,21463,39649,2.6,403963
bangalore,13.119740575613404,77.54508206413796,StyleHub-61,Clothing,870,3191,46,21268,79858,4.4,26860
patna,22.55552905931824,77.61644722470234,TechZone-71,Pharmacy,163,1027,36,16293,58164,4.8,455441
patna,22.555873410274994,77.61518627009687,StyleHub-41,Furniture,1906,2005,12,2529,44585,3.7,12077
pune,18.555691585541723,73.79932141807141,MediCare-4,Jewelry,1540,1049,25,29816,42996,3.5,115513
delhi,28.469082884037334,76.92956964352229,HomeComforts-21,Jewelry,1473,2660,1,15584,23156,4.2,232734
chandigarh,22.291379719931417,78.05174741639982,MediCare-56,Supermarket,1903,2380,40,28096,16377,4.0,174389
pune,18.690702021118366,73.79769072352428,Foodies-10,Jewelry,112,1224,35,7506,73505,4.0,325943
bangalore,13.130854218235452,77.47362019497835,FreshMart-4,Pharmacy,1599,1911,42,11417,45859,3.2,150882
indore,22.88748333189572,78.46400710690743,MegaMart-88,Jewelry,854,365,38,11630,80357,4.5,455523
surat,22.46330111426199,77.94521824087651,MediCare-88,Grocery,1423,174,25,21198,53352,2.8,144324
hyderabad,17.54886181445502,78.41344263811723,Foodies-51,Electronics,565,1378,2,24099,89376,2.5,92947
chennai,12.905437312451573,80.2340218280201,StyleHub-55,Furniture,1392,3771,47,29941,86327,2.6,351407
chennai,13.186262425770554,80.21263026481682,HomeComforts-67,Furniture,1025,3455,12,15128,72050,4.3,386110
surat,22.46390185216092,77.94518828356627,Foodies-49,Pharmacy,1377,3006,50,18694,52599,2.9,68062
kolkata,22.60489235949901,88.44153191533293,MegaMart-10,Furniture,256,129,1,22870,67000,4.6,298704
ahmedabad,23.03090913898845,72.52971036671637,HomeComforts-22,Pharmacy,199,1130,46,24781,54849,3.6,376338
indore,22.88780532504314,78.46437564452721,MegaMart-25,Jewelry,175,2264,35,22139,72595,3.1,15465
bangalore,12.995126036363436,77.74398230409122,MegaMart-62,Electronics,1403,4880,46,29823,16319,4.2,164332
chennai,12.9167042601054,80.19343489356396,FreshMart-37,Grocery,759,1505,35,14921,79586,4.9,160897
bhopal,22.189448220740942,78.06540877492944,StyleHub-20,Restaurant,1082,2418,48,1854,50336,3.7,141297
pune,18.611295347245452,73.88211240225817,FreshMart-28,Pharmacy,432,4552,9,7068,11815,3.0,245058
chennai,13.160875208567106,80.20726231703256,StyleHub-13,Grocery,1336,1677,28,7587,73049,3.0,243866
bhopal,22.18968148656899,78.0645504665665,FreshMart-20,Electronics,1496,2471,20,6614,26578,3.5,56704
chandigarh,22.291442684342098,78.05294202918225,Foodies-28,Clothing,1238,1513,35,17431,63066,2.8,316018
ahmedabad,23.012532019657982,72.6511475581982,Foodies-35,Pharmacy,1591,4996,5,10343,50410,2.5,185835
surat,22.46270498248596,77.94507240182772,HomeComforts-7,Electronics,1724,1906,12,8620,90241,3.7,429077
bhopal,22.18877941515304,78.0651862866994,TechZone-60,Supermarket,1879,2742,5,29182,94505,4.5,32032
lucknow,26.831588933080724,80.9467163321642,GoldNest-77,Restaurant,1968,772,4,16953,74410,2.5,382057
chandigarh,22.291138139647828,78.05235337434975,MediCare-39,Supermarket,1631,2852,37,27930,46244,4.4,440383
bangalore,13.079937481431987,77.6629440248705,FreshMart-54,Furniture,1652,4150,33,6488,69017,4.6,216569
indore,22.888721052020497,78.46412938990558,GoldNest-89,Electronics,840,4188,32,7501,17982,3.3,119039
lucknow,26.913726862065833,81.09398598910205,StyleHub-28,Supermarket,1410,4373,28,5259,6385,2.9,360291
mumbai,19.114292789766928,72.87611602990872,Foodies-17,Restaurant,231,2808,33,12996,26120,3.4,55677
patna,22.55493483941677,77.61609694398398,FreshMart-95,Restaurant,485,1743,19,23885,83663,3.5,438723
patna,22.55629450169556,77.6153180714404,MegaMart-91,Jewelry,829,4719,7,8793,84436,2.8,246754
hyderabad,17.46171088990884,78.61244911795005,MediCare-22,Supermarket,578,4798,38,24826,29029,2.5,231236
bangalore,13.028538427474029,77.57535750098354,StyleHub-25,Clothing,50,622,29,3601,23327,4.4,376197
bangalore,13.067264124159166,77.49800521810005,MediCare-21,Furniture,1755,3932,6,8075,6592,3.1,296351
chennai,13.04021548856393,80.21514021131986,Foodies-18,Furniture,855,2723,9,6757,86165,3.9,362812
mumbai,18.961853747208213,72.82575377119869,MediCare-81,Furniture,551,2659,11,11814,97555,3.8,378268
bangalore,13.106168696428877,77.5624122440381,MediCare-77,Pharmacy,489,4188,1,29637,52272,3.2,257827
delhi,28.472276458248,77.10973270942578,HomeComforts-59,Supermarket,956,1218,9,28214,16617,4.6,88368
indore,22.887420667731924,78.46583585703013,StyleHub-20,Electronics,1593,3324,34,8367,89772,4.1,17607
ahmedabad,23.132252697802656,72.6152098612633,HomeComforts-6,Grocery,1358,4359,29,26557,35322,4.2,487018
lucknow,26.925098536145864,80.89941519341494,TechZone-75,Restaurant,1968,2061,38,6917,37048,3.6,351454
pune,18.506750833625865,73.81822384268062,MegaMart-6,Restaurant,1601,3328,29,15524,66144,4.0,464275
pune,18.428348539658323,73.74746686314673,StyleHub-46,Supermarket,1521,813,3,8465,49656,4.2,130895
chennai,13.132753441126255,80.24075069594093,MediCare-72,Restaurant,68,1476,28,29329,90954,4.8,306385
bangalore,12.98284673414604,77.59419757330059,GoldNest-70,Furniture,1380,1444,45,1303,46696,4.9,63542
bangalore,13.111896223114963,77.58196584289138,MediCare-62,Electronics,1795,426,30,7318,66833,4.2,278378
patna,22.55489613198246,77.6157732208846,GoldNest-2,Clothing,822,2912,31,9473,21025,2.5,390804
mumbai,19.0943383639957,72.91001899970854,TechZone-18,Pharmacy,206,1962,30,12973,73171,3.1,136675
kolkata,22.567191934222496,88.40098862782364,StyleHub-88,Jewelry,269,1200,24,21133,57002,2.7,64265
chandigarh,22.29263558161992,78.05296940092818,FreshMart-85,Pharmacy,1420,1359,17,10217,32292,2.8,170761
jaipur,26.79349607686143,75.78826905118342,Foodies-25,Furniture,1096,3708,4,23525,42519,4.2,397246
pune,18.59270750744512,73.84277134723051,HomeComforts-91,Grocery,1508,4449,30,22147,33116,3.2,37166
indore,22.887561394665315,78.46578463883822,MegaMart-71,Jewelry,86,3900,8,11518,90665,4.8,235227
kolkata,22.735350223335544,88.47879748513813,Foodies-52,Pharmacy,1509,819,30,15511,35610,4.1,376124
kolkata,22.46377194385414,88.45856788120504,GoldNest-66,Furniture,338,2474,29,9407,58825,2.9,362270
surat,22.105016186910216,77.59072002391241,Foodies-83,Electronics,1954,3010,20,10591,32821,4.2,54523
lucknow,26.881824504419903,80.80151803998199,FreshMart-19,Jewelry,865,4673,45,26208,46997,2.7,279438
patna,22.19787694157333,77.26255235564093,GoldNest-92,Supermarket,515,2046,38,21315,12571,4.6,142853
jaipur,26.98232545345866,75.94029969480792,TechZone-5,Electronics,290,1884,24,1699,33793,2.9,474232
chennai,13.01405695159645,80.2489865099883,StyleHub-72,Pharmacy,394,3809,10,10373,47227,3.7,22491
jaipur,26.819574513166053,75.82633715097874,FreshMart-50,Grocery,969,1588,14,18629,61663,4.5,236918
chennai,12.859376667398394,80.17436005626908,FreshMart-86,Clothing,474,467,35,25062,7878,4.8,310210
pune,18.424517461497558,73.94556301865519,MediCare-89,Jewelry,1084,2772,36,10399,56220,4.7,116896
surat,22.104816418024527,77.59151967788682,Foodies-13,Electronics,576,3277,8,25886,23411,4.1,112071
jaipur,26.782491234740792,75.91676118569491,TechZone-29,Pharmacy,888,2078,41,9888,36315,3.8,233514
pune,18.537451245435612,73.88341518131712,TechZone-57,Restaurant,1109,1223,18,12064,95319,4.3,401094
bhopal,21.8305280002262,77.71097831242916,MediCare-19,Supermarket,110,4173,42,26303,8290,3.7,304612
ahmedabad,23.191709011663026,72.67568090519043,MediCare-39,Grocery,862,584,28,19372,13770,3.5,233071
pune,18.51600536582317,73.87782501109939,GoldNest-81,Supermarket,1655,631,11,29615,65123,3.7,54876
pune,18.596455156385588,73.76624791758653,FreshMart-47,Restaurant,204,3854,11,23588,43657,3.8,71285
patna,22.196260029154693,77.26291750105064,FreshMart-98,Furniture,1921,2632,16,11555,62267,2.7,310538
jaipur,26.869680106292005,75.83688287800206,MegaMart-85,Clothing,891,762,6,17349,44519,5.0,169212
bhopal,21.830165011649942,77.71259716730277,Foodies-82,Jewelry,1891,1565,30,19448,89990,2.7,296117
delhi,28.888814071245935,76.8708094468088,FreshMart-19,Jewelry,586,4508,2,19132,92912,4.8,148776
hyderabad,17.43361804943362,78.59394719165185,StyleHub-26,Electronics,1589,4140,50,24743,79886,5.0,21303
pune,18.497942194289937,73.89150354088184,MegaMart-61,Pharmacy,1755,1526,14,10593,58801,4.3,21719
patna,22.19770384442649,77.26140642445796,StyleHub-12,Supermarket,1695,258,41,4356,53965,3.5,117307
bhopal,21.82975000599343,77.7112875858497,HomeComforts-39,Clothing,393,3661,19,29000,16818,4.3,388987
pune,18.583269156374218,73.8276219243873,StyleHub-14,Restaurant,1967,1317,39,2472,84351,4.0,419976
lucknow,26.796165175534984,81.03715709246647,MegaMart-33,Supermarket,1926,4154,23,23308,67571,4.4,36687
surat,22.10537978141481,77.59173894257219,MediCare-14,Supermarket,429,4618,20,4716,99743,4.5,489357
kolkata,22.57423460324156,88.37950977199425,HomeComforts-74,Furniture,1510,1911,8,25898,76604,4.5,299276
chennai,13.14339988961521,80.15993198955636,StyleHub-10,Pharmacy,1996,3746,4,18823,91341,4.9,214236
ahmedabad,23.080051585877793,72.60426682724312,TechZone-87,Jewelry,1823,1150,44,1605,22859,3.9,227205
lucknow,26.949743497003222,81.02656812719847,MediCare-82,Pharmacy,1129,2205,25,10658,34606,4.9,55187
hyderabad,17.546001397208173,78.27013765988715,StyleHub-7,Supermarket,641,2187,48,3439,70477,4.0,453334
ahmedabad,23.061027737249745,72.54817293822566,GoldNest-24,Furniture,1566,4715,18,27934,70798,3.0,73107
mumbai,19.149472523396497,72.85324457107741,TechZone-37,Restaurant,1852,3168,20,7650,68497,5.0,100314
bangalore,12.987368190728853,77.56821949813575,GoldNest-20,Restaurant,715,922,43,8628,56557,2.9,470966
chennai,13.071598476179178,80.15012910346265,StyleHub-55,Electronics,175,3804,32,12987,53574,3.7,299347
pune,18.4371683441499,73.98226669870498,GoldNest-82,Supermarket,985,1391,22,4023,58770,3.4,276258
ahmedabad,23.090116237315065,72.54505830655617,MegaMart-61,Clothing,1486,2365,2,26309,41525,4.7,391181
indore,22.52995867019668,78.11137531303754,FreshMart-5,Grocery,793,2380,39,6190,80580,3.6,473930
chennai,12.877474911250978,80.23873260016543,HomeComforts-55,Furniture,1785,4897,49,24718,17514,3.8,208563
jaipur,26.98902664797595,75.84534316341353,FreshMart-56,Furniture,298,1576,23,14044,91773,2.8,493801
bangalore,12.965675117001407,77.49833862978888,FreshMart-97,Electronics,1445,3369,10,5296,5255,4.4,411447
ahmedabad,23.169209090902807,72.65349184682003,GoldNest-73,Electronics,234,3919,46,29513,94880,3.4,473351
kolkata,22.707623697352,88.3279994754875,StyleHub-35,Clothing,456,2786,20,28189,54549,3.9,313664
mumbai,18.912263326959508,72.90535459611561,MediCare-1,Restaurant,1676,4232,20,18573,10126,2.6,130315
bangalore,13.014941093874759,77.60629401493799,HomeComforts-32,Pharmacy,468,3546,9,17385,53155,3.6,250643
chennai,13.044095168272307,80.21802692922333,GoldNest-57,Electronics,1975,804,6,20441,88650,4.7,165785
mumbai,19.107267208742414,72.94420233366506,MegaMart-37,Restaurant,1839,3977,23,18349,49985,3.3,76703
kolkata,22.474747884722465,88.34068947988833,TechZone-14,Supermarket,1357,3466,16,16422,33154,3.8,182578
patna,22.19709134369752,77.26118183957482,TechZone-87,Grocery,599,4425,7,13815,19804,3.3,454622
indore,22.52961302218306,78.11172556817105,HomeComforts-18,Restaurant,1634,2339,16,18599,37869,4.4,173632
ahmedabad,23.13750690748914,72.56439267036379,StyleHub-39,Pharmacy,1924,3040,6,29777,43011,2.9,110861
chennai,13.199797018143231,80.25937734282587,Foodies-40,Restaurant,1513,3866,31,23277,40676,2.6,177226
jaipur,26.880658511583306,75.90054218457506,Foodies-63,Pharmacy,1188,1999,1,4381,47591,4.7,160811
mumbai,19.10972007244606,72.84208994530795,TechZone-71,Pharmacy,1641,4041,41,21154,22011,3.9,98767
chennai,13.125584050950499,80.27831272395818,StyleHub-93,Clothing,366,3442,19,3256,25620,4.3,303912
pune,18.62579528964859,73.81566929778833,StyleHub-80,Electronics,207,4010,47,6032,67422,4.5,93279
chennai,12.925345341696936,80.21095784691296,TechZone-85,Jewelry,1980,4532,24,15380,97257,4.8,237307
pune,18.657694208944,73.97167546823856,MegaMart-42,Restaurant,1102,2819,17,10984,59685,4.6,228000
chandigarh,21.932294279317983,77.7000784677903,TechZone-97,Furniture,843,4131,40,13970,44847,4.8,103569
lucknow,26.758390281094176,80.97290296394327,GoldNest-100,Pharmacy,1133,3930,30,4293,94877,5.0,298484
mumbai,18.98454698311882,72.90678832612352,MegaMart-25,Supermarket,1712,3081,34,24761,69353,3.7,266189
chennai,13.190209847646305,80.28565564317167,MediCare-36,Electronics,1729,2976,25,5429,69742,4.6,25423
hyderabad,17.27805654574208,78.63214351477386,HomeComforts-71,Furniture,675,537,43,20794,38732,4.4,424035
chandigarh,21.93250608675616,77.69924504407143,StyleHub-39,Supermarket,1172,285,23,11094,37435,3.3,355495
chandigarh,21.933740827794367,77.69884133089026,FreshMart-96,Clothing,169,2478,9,25281,73977,4.2,390445
delhi,28.832945338069973,77.21802723161179,MediCare-15,Electronics,1649,1728,34,21782,28197,3.0,96871
ahmedabad,23.15085818797499,72.54684065862712,GoldNest-43,Restaurant,384,515,17,19934,17339,4.7,147198
bhopal,21.83105204659715,77.71278863875715,HomeComforts-2,Pharmacy,1255,914,27,16134,53395,3.1,359755
chennai,12.924518252270914,80.19137556281356,MegaMart-36,Grocery,686,2681,35,6450,84765,4.5,234260
chandigarh,21.93399402719664,77.69906870125298,StyleHub-63,Grocery,1082,3189,41,21339,79144,4.1,354149
kolkata,22.512476325773807,88.41854137846559,MediCare-50,Pharmacy,937,4344,32,5516,20105,4.1,179448
jaipur,26.80593571467866,75.81775898214008,HomeComforts-30,Grocery,545,4774,5,25547,45693,4.1,352193
kolkata,22.518273416072873,88.41236899875007,MediCare-30,Furniture,1646,2151,35,21034,59160,3.6,312446
surat,22.10479984938388,77.59078568276281,Foodies-83,Grocery,1254,2298,20,22401,89506,3.6,457616
kolkata,22.66165311417584,88.32997378088885,TechZone-79,Supermarket,1884,187,39,7920,64399,4.2,445532
patna,22.197290046379575,77.26183151104883,FreshMart-34,Supermarket,1521,2484,10,12786,60646,3.4,169723
lucknow,26.92550588660967,80.8210997923202,TechZone-59,Jewelry,641,442,30,27717,17283,3.6,104814
hyderabad,17.368092724539512,78.58951721672913,FreshMart-29,Pharmacy,461,2210,36,28436,68118,3.6,331754
hyderabad,17.59472695555481,78.43085304727092,StyleHub-38,Restaurant,241,331,18,27516,23992,4.2,48921
bhopal,21.82959660101163,77.71263061881035,Foodies-46,Jewelry,708,1253,2,24118,55856,2.6,175597
pune,18.548156472364674,73.77245448942897,GoldNest-53,Furniture,563,3732,10,7875,96655,2.8,360926
delhi,28.429339587571818,77.1088813765576,TechZone-56,Furniture,1584,4660,23,2981,42288,4.6,163582
jaipur,26.934700319164143,75.9048342298244,FreshMart-16,Furniture,516,4712,45,5034,57004,3.2,454395
ahmedabad,23.025205107615466,72.56207910170288,FreshMart-13,Pharmacy,130,316,50,20278,72063,3.8,111280
kolkata,22.553052939232092,88.45801415120077,GoldNest-14,Grocery,1404,4002,46,14612,65987,3.4,157163
bhopal,21.82934664773201,77.71295137736001,Foodies-66,Electronics,759,3915,33,1197,83543,4.4,496289
hyderabad,17.272236031649733,78.46037628649387,MegaMart-96,Grocery,1240,2247,6,10045,76766,3.5,53416
delhi,28.60640727435982,76.90040681593318,MegaMart-3,Grocery,1130,4117,39,24375,21194,4.0,82008
hyderabad,17.438226913499328,78.3309995198409,GoldNest-5,Pharmacy,579,2879,1,17848,20904,3.9,16316
chennai,13.008279891440559,80.29411633109652,GoldNest-14,Electronics,1132,3737,8,15954,65748,4.2,314357
patna,22.19743725320892,77.26191260329969,Foodies-92,Furniture,998,4970,13,11037,28783,3.5,435728
bangalore,13.04069514224922,77.65348341442498,MegaMart-48,Pharmacy,1845,3401,48,20324,43329,4.0,183812
delhi,28.851816705366897,77.01421094740228,HomeComforts-4,Jewelry,301,3924,26,27887,37732,5.0,60286
lucknow,26.89766681595872,81.09008367252973,TechZone-7,Restaurant,1222,1688,9,25858,50483,3.5,346362
surat,22.10487433363015,77.59255280006842,HomeComforts-53,Furniture,57,4637,35,29994,94438,4.3,256228
mumbai,19.037906353624628,72.8942619504674,TechZone-3,Restaurant,1361,2559,11,22777,14201,4.9,321754
bangalore,13.004139296989377,77.65828045517713,MediCare-12,Jewelry,900,3708,2,28092,60563,2.6,434652
indore,22.529723862684683,78.11156357101288,StyleHub-29,Restaurant,746,3804,31,10046,91682,3.1,446617
indore,22.52865077656088,78.11185486413576,StyleHub-28,Jewelry,1780,1837,46,14789,25773,3.0,378961
jaipur,26.851600054177325,75.86369368663219,StyleHub-4,Electronics,714,1002,6,16648,31058,3.2,189013
lucknow,26.88321711685786,81.02135507736527,MegaMart-79,Restaurant,239,826,2,20100,27129,2.9,407750
bangalore,13.145224912612854,77.46862494393231,Foodies-24,Furniture,1429,111,28,23817,14934,4.9,310302
kolkata,22.520625367778635,88.38869512473164,Foodies-84,Pharmacy,134,1713,40,6921,62102,4.9,365147
surat,22.10387038333083,77.59230182765302,StyleHub-95,Restaurant,1895,4164,4,8017,59535,4.8,373832
ahmedabad,23.0421968571061,72.61755579058084,MediCare-79,Electronics,354,3127,45,23099,15001,4.4,119569
kolkata,22.546880232774527,88.30387590813204,MegaMart-14,Clothing,1638,775,41,18856,96425,2.7,462042
chandigarh,21.933464821354114,77.699979937217,TechZone-63,Pharmacy,621,1896,14,7942,22684,4.6,82412
